,0,1,2,3,4,5,6,7,8
160,"[0.31       0.44       0.44666667 0.55       0.61333333 0.67
 0.72333333 0.71666667 0.77       0.82       0.83       0.82666667]","[0.32333333 0.39833333 0.50833333 0.56333333 0.62666667 0.67833333
 0.76333333 0.77833333 0.79333333 0.84166667 0.845      0.87166667]","     0
0  1.0
1  1.0
2  1.0
3  1.0","          0
0  1.000000
1  1.000000
2  0.333333
3  1.000000",0.2,3,0.3,0.25,0.6
161,"[0.29333333 0.43666667 0.47       0.54333333 0.59       0.62333333
 0.69333333 0.73666667 0.78       0.78666667 0.82666667 0.88      ]","[0.355      0.405      0.47333333 0.56166667 0.63666667 0.67833333
 0.72666667 0.77833333 0.79333333 0.82166667 0.86333333 0.87      ]","          0
0  0.666667
1  1.000000
2  0.666667
3  0.666667","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667",0.3,3,0.3,0.25,0.6
162,"[0.32666667 0.42333333 0.43       0.52333333 0.54333333 0.71
 0.72       0.72       0.76666667 0.79       0.83333333 0.83666667]","[0.315      0.42       0.47833333 0.56       0.635      0.65833333
 0.70833333 0.77666667 0.82666667 0.85       0.84666667 0.86333333]","          0
0  1.000000
1  1.000000
2  0.666667
3  0.333333","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000",0.4,3,0.3,0.25,0.6
163,"[0.33666667 0.40666667 0.46       0.51666667 0.6        0.66
 0.67       0.73666667 0.79333333 0.82333333 0.77333333 0.82666667]","[0.35666667 0.42       0.49       0.54666667 0.61666667 0.70666667
 0.70666667 0.77833333 0.80833333 0.83666667 0.86       0.84166667]","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.5,3,0.3,0.25,0.6
164,"[0.35333333 0.39666667 0.42       0.53666667 0.57333333 0.63666667
 0.69333333 0.74       0.76333333 0.82333333 0.8        0.87      ]","[0.33166667 0.39666667 0.51166667 0.59833333 0.64       0.66333333
 0.72166667 0.75833333 0.815      0.81166667 0.86166667 0.865     ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  1.000000",0.1,4,0.3,0.25,0.6
165,"[0.31333333 0.36333333 0.41       0.50333333 0.58       0.66
 0.69666667 0.75666667 0.79333333 0.79666667 0.89666667 0.84333333]","[0.30833333 0.41       0.46166667 0.53833333 0.65833333 0.68333333
 0.77833333 0.78833333 0.80333333 0.80666667 0.855      0.86333333]","          0
0  1.000000
1  0.666667
2  1.000000
3  1.000000","          0
0  1.000000
1  1.000000
2  1.000000
3  0.666667",0.2,4,0.3,0.25,0.6
166,"[0.31666667 0.36       0.51333333 0.55666667 0.64333333 0.64666667
 0.69333333 0.73       0.77       0.82666667 0.81666667 0.87666667]","[0.335      0.41       0.48666667 0.53       0.59333333 0.65833333
 0.7        0.74666667 0.805      0.84       0.86333333 0.88833333]","          0
0  1.000000
1  1.000000
2  1.000000
3  0.666667","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.3,4,0.3,0.25,0.6
167,"[0.28333333 0.37333333 0.40666667 0.52666667 0.57666667 0.66333333
 0.68666667 0.70666667 0.78666667 0.83       0.84333333 0.86666667]","[0.32166667 0.40333333 0.46833333 0.535      0.645      0.68666667
 0.75666667 0.78       0.835      0.83       0.85333333 0.865     ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.333333","          0
0  1.000000
1  1.000000
2  1.000000
3  0.333333",0.4,4,0.3,0.25,0.6
168,"[0.32666667 0.36666667 0.44333333 0.52       0.55       0.60333333
 0.71333333 0.73666667 0.77666667 0.81666667 0.80666667 0.86      ]","[0.33       0.39833333 0.48       0.55       0.62333333 0.69166667
 0.72166667 0.82       0.8        0.81333333 0.82666667 0.86333333]","          0
0  0.666667
1  1.000000
2  1.000000
3  1.000000","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.5,4,0.3,0.25,0.6
169,"[0.36       0.42333333 0.47666667 0.49666667 0.62       0.64
 0.67666667 0.69666667 0.76       0.82333333 0.85333333 0.85333333]","[0.36166667 0.40833333 0.48       0.56       0.655      0.69
 0.74333333 0.77333333 0.80333333 0.81333333 0.86333333 0.88166667]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.1,5,0.3,0.25,0.6
170,"[0.33666667 0.35666667 0.45       0.58333333 0.56666667 0.63333333
 0.69666667 0.76666667 0.73333333 0.81333333 0.82666667 0.85666667]","[0.33       0.42166667 0.39666667 0.54666667 0.61       0.67
 0.735      0.75833333 0.80333333 0.84333333 0.88       0.86166667]","          0
0  0.666667
1  0.666667
2  0.333333
3  1.000000","          0
0  1.000000
1  0.666667
2  1.000000
3  0.666667",0.2,5,0.3,0.25,0.6
171,"[0.34666667 0.4        0.44       0.55       0.62       0.66666667
 0.68666667 0.73666667 0.78       0.81333333 0.82333333 0.89333333]","[0.32833333 0.4        0.48333333 0.53       0.61166667 0.705
 0.70666667 0.76333333 0.83333333 0.84       0.89       0.85666667]","          0
0  0.333333
1  1.000000
2  0.333333
3  0.666667","          0
0  0.666667
1  1.000000
2  0.666667
3  0.666667",0.3,5,0.3,0.25,0.6
172,"[0.36333333 0.41       0.44666667 0.56333333 0.59333333 0.68666667
 0.76333333 0.75666667 0.76666667 0.79666667 0.84666667 0.84333333]","[0.295      0.36833333 0.47666667 0.51666667 0.605      0.7
 0.76833333 0.76833333 0.78666667 0.815      0.86166667 0.86166667]","     0
0  1.0
1  1.0
2  0.0
3  1.0","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.4,5,0.3,0.25,0.6
173,"[0.36       0.39       0.41666667 0.52666667 0.53666667 0.64
 0.67666667 0.72666667 0.76       0.82333333 0.83       0.86333333]","[0.29833333 0.43666667 0.46833333 0.57666667 0.61       0.725
 0.75666667 0.78666667 0.81666667 0.815      0.85       0.88333333]","          0
0  0.666667
1  0.333333
2  1.000000
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  0.666667",0.5,5,0.3,0.25,0.6
174,"[0.29666667 0.38666667 0.43666667 0.42333333 0.54       0.59
 0.60666667 0.67666667 0.66666667 0.74333333 0.70333333 0.77      ]","[0.325      0.40166667 0.41       0.515      0.515      0.59333333
 0.66166667 0.63       0.70833333 0.725      0.755      0.77166667]","          0
0  0.333333
1  1.000000
2  0.666667
3  0.666667","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667",0.1,1,0.4,0.25,0.6
175,"[0.29666667 0.35333333 0.39333333 0.47       0.55666667 0.57333333
 0.64333333 0.61333333 0.63666667 0.68       0.73666667 0.72666667]","[0.355      0.39833333 0.445      0.46666667 0.52166667 0.56333333
 0.64       0.65833333 0.71833333 0.69166667 0.72833333 0.75833333]","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000","          0
0  0.666667
1  1.000000
2  0.333333
3  1.000000",0.2,1,0.4,0.25,0.6
176,"[0.33       0.38333333 0.43       0.47333333 0.54       0.53666667
 0.65333333 0.64       0.71666667 0.70666667 0.71333333 0.72666667]","[0.35       0.385      0.44666667 0.48666667 0.51833333 0.58833333
 0.64333333 0.66166667 0.70333333 0.69       0.70333333 0.755     ]","          0
0  0.666667
1  0.666667
2  1.000000
3  0.666667","          0
0  1.000000
1  0.666667
2  0.666667
3  1.000000",0.3,1,0.4,0.25,0.6
177,"[0.33666667 0.33333333 0.41333333 0.43333333 0.52666667 0.54
 0.59666667 0.61333333 0.67666667 0.68666667 0.73333333 0.73      ]","[0.31333333 0.40166667 0.45833333 0.48166667 0.54       0.59166667
 0.66166667 0.67833333 0.69166667 0.73       0.72833333 0.745     ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667","          0
0  0.333333
1  0.666667
2  0.666667
3  0.666667",0.4,1,0.4,0.25,0.6
178,"[0.30333333 0.39666667 0.43333333 0.50333333 0.53       0.54666667
 0.6        0.62       0.70333333 0.70333333 0.71       0.74666667]","[0.32666667 0.39       0.40333333 0.49333333 0.53333333 0.58
 0.60833333 0.655      0.64833333 0.68833333 0.745      0.76      ]","          0
0  1.000000
1  1.000000
2  1.000000
3  0.333333","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667",0.5,1,0.4,0.25,0.6
179,"[0.35333333 0.4        0.42666667 0.53       0.56       0.54
 0.62666667 0.64333333 0.67       0.70666667 0.70333333 0.70333333]","[0.345      0.395      0.42833333 0.50833333 0.56166667 0.58
 0.61333333 0.66       0.67166667 0.715      0.73166667 0.75166667]","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667","          0
0  0.666667
1  1.000000
2  1.000000
3  1.000000",0.1,2,0.4,0.25,0.6
180,"[0.30666667 0.37333333 0.4        0.47666667 0.51       0.58
 0.57       0.66666667 0.70333333 0.72333333 0.74333333 0.77      ]","[0.295      0.36833333 0.42666667 0.50333333 0.52166667 0.57333333
 0.65       0.63333333 0.695      0.73333333 0.76333333 0.77166667]","          0
0  0.666667
1  0.333333
2  1.000000
3  1.000000","          0
0  0.666667
1  1.000000
2  0.666667
3  1.000000",0.2,2,0.4,0.25,0.6
181,"[0.32333333 0.38333333 0.45       0.47666667 0.56       0.64
 0.62666667 0.63333333 0.67       0.72666667 0.75       0.73      ]","[0.33166667 0.35666667 0.395      0.45166667 0.525      0.57833333
 0.63333333 0.63666667 0.69166667 0.715      0.77       0.73166667]","          0
0  0.666667
1  1.000000
2  0.666667
3  0.333333","          0
0  0.666667
1  1.000000
2  0.333333
3  0.666667",0.3,2,0.4,0.25,0.6
182,"[0.31333333 0.37       0.39666667 0.48       0.51       0.6
 0.66666667 0.62333333 0.66       0.66333333 0.72333333 0.8       ]","[0.305      0.35833333 0.44166667 0.47       0.53       0.58166667
 0.61833333 0.65666667 0.68666667 0.73666667 0.72833333 0.755     ]","          0
0  0.333333
1  0.666667
2  1.000000
3  1.000000","          0
0  0.666667
1  1.000000
2  0.666667
3  1.000000",0.4,2,0.4,0.25,0.6
183,"[0.32       0.38666667 0.39666667 0.43666667 0.49       0.57333333
 0.55       0.65666667 0.60333333 0.68666667 0.70666667 0.72      ]","[0.36333333 0.35666667 0.44833333 0.48333333 0.52       0.56666667
 0.65666667 0.66333333 0.71666667 0.73833333 0.74166667 0.775     ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667","          0
0  1.000000
1  0.666667
2  0.333333
3  1.000000",0.5,2,0.4,0.25,0.6
184,"[0.37666667 0.43       0.39333333 0.53       0.55333333 0.57
 0.6        0.61       0.72666667 0.65333333 0.76333333 0.73333333]","[0.32       0.38833333 0.42833333 0.47833333 0.51833333 0.58666667
 0.625      0.64666667 0.66666667 0.70833333 0.74666667 0.775     ]","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  0.666667",0.1,3,0.4,0.25,0.6
185,"[0.31       0.40333333 0.47666667 0.51333333 0.53       0.55666667
 0.62666667 0.66666667 0.66333333 0.71666667 0.72       0.74666667]","[0.305      0.42166667 0.41666667 0.48       0.53666667 0.60666667
 0.62833333 0.67333333 0.71166667 0.71333333 0.74166667 0.77833333]","          0
0  0.333333
1  1.000000
2  0.333333
3  1.000000","          0
0  1.000000
1  1.000000
2  0.333333
3  1.000000",0.2,3,0.4,0.25,0.6
186,"[0.33       0.36666667 0.38       0.49333333 0.49       0.58
 0.65       0.62333333 0.66       0.73       0.79       0.74      ]","[0.32       0.39666667 0.45666667 0.465      0.56       0.62833333
 0.64166667 0.66166667 0.70166667 0.68833333 0.74       0.77666667]","          0
0  0.000000
1  0.333333
2  0.666667
3  0.333333","          0
0  1.000000
1  1.000000
2  0.333333
3  0.333333",0.3,3,0.4,0.25,0.6
187,"[0.33666667 0.42       0.45       0.49666667 0.57       0.59333333
 0.62333333 0.63333333 0.64666667 0.72333333 0.69666667 0.74      ]","[0.34833333 0.38166667 0.41666667 0.47333333 0.57       0.575
 0.60666667 0.63       0.68666667 0.73333333 0.765      0.78166667]","          0
0  0.666667
1  0.000000
2  0.333333
3  1.000000","          0
0  1.000000
1  0.666667
2  0.333333
3  1.000000",0.4,3,0.4,0.25,0.6
188,"[0.35666667 0.35333333 0.44333333 0.48       0.54666667 0.53666667
 0.62333333 0.66       0.61333333 0.7        0.72666667 0.74      ]","[0.32166667 0.38       0.43333333 0.50666667 0.53833333 0.56666667
 0.63166667 0.685      0.705      0.72166667 0.76166667 0.77333333]","          0
0  0.666667
1  0.666667
2  0.333333
3  0.666667","          0
0  0.666667
1  1.000000
2  0.666667
3  1.000000",0.5,3,0.4,0.25,0.6
189,"[0.32       0.39       0.44666667 0.49333333 0.51       0.58666667
 0.62333333 0.55333333 0.72333333 0.69666667 0.75333333 0.75333333]","[0.335      0.37833333 0.42333333 0.48666667 0.50833333 0.565
 0.60833333 0.66       0.66833333 0.70666667 0.745      0.745     ]","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667",0.1,4,0.4,0.25,0.6
190,"[0.31333333 0.39       0.43666667 0.51666667 0.51666667 0.55666667
 0.64666667 0.61       0.73333333 0.7        0.73       0.73666667]","[0.33333333 0.36166667 0.42333333 0.49833333 0.50833333 0.555
 0.64333333 0.66       0.705      0.70833333 0.74333333 0.77833333]","     0
0  1.0
1  1.0
2  1.0
3  1.0","          0
0  0.666667
1  0.666667
2  0.666667
3  1.000000",0.2,4,0.4,0.25,0.6
191,"[0.27666667 0.34333333 0.40666667 0.43333333 0.5        0.58
 0.60333333 0.61333333 0.70666667 0.68666667 0.72666667 0.72      ]","[0.32833333 0.37833333 0.44333333 0.52       0.52166667 0.58833333
 0.66166667 0.685      0.71333333 0.74333333 0.73333333 0.785     ]","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667","     0
0  1.0
1  0.0
2  1.0
3  1.0",0.3,4,0.4,0.25,0.6
192,"[0.33       0.36       0.39333333 0.5        0.51666667 0.57
 0.62       0.63666667 0.71       0.73666667 0.73       0.7       ]","[0.335      0.37833333 0.42166667 0.475      0.56333333 0.56166667
 0.64333333 0.685      0.685      0.70333333 0.745      0.78333333]","          0
0  1.000000
1  0.333333
2  0.666667
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  0.666667",0.4,4,0.4,0.25,0.6
193,"[0.32333333 0.38       0.49333333 0.44333333 0.54       0.57
 0.64       0.65333333 0.63       0.65       0.67666667 0.76      ]","[0.33       0.37833333 0.43666667 0.49       0.54833333 0.58166667
 0.64333333 0.65166667 0.71833333 0.74166667 0.74333333 0.73666667]","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667","          0
0  0.000000
1  1.000000
2  1.000000
3  0.333333",0.5,4,0.4,0.25,0.6
194,"[0.32666667 0.41333333 0.41333333 0.47333333 0.53333333 0.55
 0.59333333 0.63666667 0.68666667 0.69       0.71666667 0.77333333]","[0.33       0.37       0.42666667 0.49833333 0.515      0.57333333
 0.60166667 0.63333333 0.70666667 0.72833333 0.76       0.78666667]","          0
0  1.000000
1  1.000000
2  1.000000
3  0.333333","          0
0  1.000000
1  0.666667
2  0.333333
3  0.666667",0.1,5,0.4,0.25,0.6
195,"[0.28       0.36       0.45666667 0.49       0.57333333 0.58333333
 0.61666667 0.61666667 0.69333333 0.69       0.71666667 0.74      ]","[0.345      0.39833333 0.44833333 0.475      0.51833333 0.59166667
 0.63333333 0.66       0.68666667 0.71       0.76166667 0.77      ]","          0
0  1.000000
1  0.333333
2  1.000000
3  1.000000","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667",0.2,5,0.4,0.25,0.6
196,"[0.28       0.38333333 0.43666667 0.49333333 0.53666667 0.60666667
 0.6        0.59333333 0.62333333 0.70666667 0.74666667 0.7       ]","[0.33833333 0.39166667 0.41833333 0.49666667 0.53166667 0.545
 0.61166667 0.66833333 0.67333333 0.72       0.735      0.72166667]","          0
0  1.000000
1  0.666667
2  1.000000
3  0.666667","          0
0  0.666667
1  0.666667
2  1.000000
3  1.000000",0.3,5,0.4,0.25,0.6
197,"[0.31666667 0.38333333 0.47333333 0.45666667 0.57333333 0.60666667
 0.59       0.65       0.65       0.72       0.74       0.7       ]","[0.34333333 0.39833333 0.43333333 0.50333333 0.51       0.575
 0.62833333 0.67666667 0.72333333 0.72166667 0.73       0.805     ]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.666667","          0
0  1.000000
1  1.000000
2  1.000000
3  0.666667",0.4,5,0.4,0.25,0.6
198,"[0.24       0.39333333 0.43333333 0.47666667 0.47       0.52333333
 0.61333333 0.66       0.65333333 0.7        0.74       0.77666667]","[0.30833333 0.36833333 0.42333333 0.44666667 0.54833333 0.555
 0.62666667 0.67666667 0.69166667 0.735      0.76666667 0.79166667]","          0
0  1.000000
1  1.000000
2  0.666667
3  0.333333","     0
0  1.0
1  1.0
2  1.0
3  1.0",0.5,5,0.4,0.25,0.6
199,"[0.43666667 0.39       0.42666667 0.49       0.53333333 0.52333333
 0.62       0.57666667 0.61       0.62333333 0.61666667 0.66      ]","[0.29666667 0.335      0.40833333 0.43       0.465      0.55
 0.545      0.57       0.59833333 0.62833333 0.63       0.68166667]","          0
0  0.333333
1  0.666667
2  1.000000
3  0.000000","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667",0.1,1,0.5,0.25,0.6
200,"[0.38333333 0.41666667 0.40666667 0.46       0.59666667 0.55
 0.61333333 0.58       0.63       0.60333333 0.68       0.69666667]","[0.33333333 0.36833333 0.39166667 0.43333333 0.545      0.485
 0.55833333 0.54333333 0.63       0.665      0.665      0.705     ]","          0
0  0.333333
1  0.666667
2  0.666667
3  0.000000","          0
0  0.333333
1  1.000000
2  1.000000
3  0.666667",0.2,1,0.5,0.25,0.6
201,"[0.36666667 0.39       0.43666667 0.45       0.49333333 0.53
 0.6        0.62666667 0.60666667 0.66666667 0.67333333 0.65      ]","[0.32333333 0.39166667 0.41166667 0.42833333 0.475      0.52833333
 0.58       0.56166667 0.62333333 0.61       0.67166667 0.65666667]","          0
0  0.000000
1  1.000000
2  0.666667
3  0.666667","          0
0  0.333333
1  1.000000
2  1.000000
3  0.333333",0.3,1,0.5,0.25,0.6
202,"[0.32666667 0.35666667 0.42666667 0.48       0.52333333 0.58333333
 0.56666667 0.57       0.60666667 0.66333333 0.65666667 0.65333333]","[0.3        0.35666667 0.395      0.435      0.47166667 0.50666667
 0.575      0.565      0.57833333 0.595      0.66166667 0.65333333]","          0
0  0.666667
1  0.666667
2  0.666667
3  1.000000","          0
0  1.000000
1  0.666667
2  0.666667
3  0.666667",0.4,1,0.5,0.25,0.6
203,"[0.33333333 0.41333333 0.44       0.46333333 0.53666667 0.49
 0.59333333 0.65333333 0.66333333 0.7        0.67666667 0.7       ]","[0.33833333 0.38       0.40333333 0.44       0.47       0.505
 0.55333333 0.6        0.60666667 0.64666667 0.67166667 0.67166667]","          0
0  0.000000
1  0.333333
2  0.666667
3  0.333333","          0
0  0.333333
1  0.666667
2  0.333333
3  0.333333",0.5,1,0.5,0.25,0.6
204,"[0.34       0.39333333 0.4        0.44       0.46       0.51333333
 0.57666667 0.55       0.62333333 0.6        0.68666667 0.7       ]","[0.32166667 0.35166667 0.38666667 0.37166667 0.46333333 0.49
 0.56666667 0.575      0.615      0.625      0.66333333 0.68333333]","          0
0  1.000000
1  0.333333
2  0.333333
3  1.000000","          0
0  0.666667
1  0.333333
2  0.333333
3  1.000000",0.1,2,0.5,0.25,0.6
205,"[0.30666667 0.34       0.39333333 0.49666667 0.47       0.52666667
 0.59       0.58666667 0.58333333 0.58333333 0.67       0.67      ]","[0.30833333 0.35666667 0.43666667 0.45166667 0.44666667 0.55166667
 0.55166667 0.59333333 0.61       0.65       0.655      0.68166667]","          0
0  0.666667
1  0.333333
2  0.000000
3  0.666667","          0
0  0.666667
1  1.000000
2  1.000000
3  0.666667",0.2,2,0.5,0.25,0.6
206,"[0.34       0.32       0.39       0.48       0.53       0.50333333
 0.57333333 0.55333333 0.57666667 0.64666667 0.64666667 0.73      ]","[0.33666667 0.38       0.43166667 0.425      0.455      0.52666667
 0.53       0.55833333 0.60833333 0.63666667 0.63       0.68333333]","          0
0  0.666667
1  1.000000
2  0.000000
3  0.333333","          0
0  0.666667
1  1.000000
2  0.666667
3  0.666667",0.3,2,0.5,0.25,0.6
207,"[0.44       0.40666667 0.37666667 0.45333333 0.44666667 0.53
 0.63333333 0.58666667 0.60333333 0.63666667 0.67666667 0.68      ]","[0.31166667 0.39666667 0.42       0.455      0.50166667 0.53333333
 0.55       0.56       0.60333333 0.64333333 0.65666667 0.705     ]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667",0.4,2,0.5,0.25,0.6
208,"[0.33666667 0.37333333 0.40333333 0.45666667 0.53666667 0.53333333
 0.59666667 0.57333333 0.62666667 0.68       0.64666667 0.66      ]","[0.31666667 0.39166667 0.41833333 0.43333333 0.47333333 0.51833333
 0.54666667 0.56666667 0.63666667 0.64666667 0.67166667 0.67333333]","          0
0  1.000000
1  0.333333
2  0.000000
3  0.333333","          0
0  0.000000
1  0.333333
2  0.333333
3  1.000000",0.5,2,0.5,0.25,0.6
209,"[0.35333333 0.34333333 0.43       0.50666667 0.51666667 0.54333333
 0.56666667 0.59666667 0.62       0.60333333 0.72333333 0.64333333]","[0.33333333 0.38666667 0.38666667 0.43166667 0.465      0.475
 0.54166667 0.54       0.58333333 0.62666667 0.67       0.67166667]","          0
0  0.333333
1  1.000000
2  0.333333
3  1.000000","          0
0  1.000000
1  1.000000
2  0.666667
3  0.666667",0.1,3,0.5,0.25,0.6
210,"[0.33333333 0.37       0.4        0.44333333 0.51       0.50333333
 0.62       0.60666667 0.64666667 0.6        0.65666667 0.68666667]","[0.31833333 0.36666667 0.36333333 0.44166667 0.46166667 0.47
 0.57       0.55833333 0.60333333 0.63833333 0.64666667 0.67166667]","          0
0  0.000000
1  0.333333
2  0.666667
3  1.000000","          0
0  0.666667
1  0.333333
2  1.000000
3  0.333333",0.2,3,0.5,0.25,0.6
211,"[0.38       0.35       0.46333333 0.47666667 0.47333333 0.56
 0.56666667 0.57666667 0.61       0.66       0.70666667 0.65333333]","[0.34166667 0.34       0.39       0.48       0.49666667 0.52166667
 0.53166667 0.57333333 0.61333333 0.63833333 0.66333333 0.67166667]","          0
0  1.000000
1  1.000000
2  1.000000
3  0.666667","          0
0  0.666667
1  0.333333
2  0.666667
3  1.000000",0.3,3,0.5,0.25,0.6
212,"[0.35333333 0.35       0.44333333 0.52333333 0.49666667 0.52333333
 0.63333333 0.55       0.60333333 0.63666667 0.66666667 0.68666667]","[0.35333333 0.36333333 0.41       0.45333333 0.48666667 0.53333333
 0.58       0.60666667 0.63166667 0.645      0.68333333 0.66833333]","          0
0  0.666667
1  0.333333
2  0.333333
3  0.000000","          0
0  0.666667
1  0.333333
2  1.000000
3  1.000000",0.4,3,0.5,0.25,0.6
213,"[0.32333333 0.33666667 0.42       0.49       0.53666667 0.52666667
 0.60666667 0.55       0.58666667 0.64       0.67       0.71      ]","[0.33666667 0.36166667 0.415      0.46       0.46833333 0.50666667
 0.56666667 0.57166667 0.61166667 0.62833333 0.645      0.65833333]","          0
0  0.666667
1  0.666667
2  1.000000
3  0.333333","          0
0  1.000000
1  0.666667
2  0.666667
3  1.000000",0.5,3,0.5,0.25,0.6
214,"[0.24666667 0.39666667 0.42333333 0.46666667 0.56       0.50333333
 0.58333333 0.52       0.58       0.67666667 0.65666667 0.69333333]","[0.32666667 0.39666667 0.41333333 0.45166667 0.495      0.525
 0.55333333 0.56333333 0.59666667 0.61333333 0.66666667 0.65666667]","          0
0  0.666667
1  0.666667
2  1.000000
3  1.000000","          0
0  0.333333
1  0.333333
2  0.000000
3  0.666667",0.1,4,0.5,0.25,0.6
215,"[0.33666667 0.39666667 0.45       0.49       0.53333333 0.55333333
 0.55666667 0.61333333 0.58666667 0.66666667 0.66       0.73666667]","[0.325      0.44166667 0.405      0.43333333 0.505      0.52
 0.53166667 0.57166667 0.61333333 0.62666667 0.65       0.66833333]","          0
0  0.000000
1  1.000000
2  0.666667
3  0.666667","          0
0  0.333333
1  0.666667
2  1.000000
3  0.666667",0.2,4,0.5,0.25,0.6
216,"[0.34333333 0.39       0.46       0.5        0.47       0.57666667
 0.62666667 0.58333333 0.64       0.7        0.69       0.71666667]","[0.31666667 0.38333333 0.41333333 0.42       0.48       0.56333333
 0.52833333 0.575      0.58833333 0.60166667 0.64333333 0.68666667]","          0
0  1.000000
1  1.000000
2  0.333333
3  0.666667","          0
0  1.000000
1  0.666667
2  1.000000
3  0.333333",0.3,4,0.5,0.25,0.6
217,"[0.35       0.36666667 0.45333333 0.49666667 0.52666667 0.55
 0.61       0.62       0.64666667 0.65333333 0.69       0.67      ]","[0.33333333 0.38333333 0.405      0.43166667 0.49333333 0.515
 0.55       0.58166667 0.60833333 0.64       0.67166667 0.65      ]","          0
0  1.000000
1  0.333333
2  0.333333
3  1.000000","          0
0  1.000000
1  0.666667
2  1.000000
3  1.000000",0.4,4,0.5,0.25,0.6
218,"[0.35666667 0.36333333 0.39333333 0.49666667 0.45333333 0.54
 0.57333333 0.59333333 0.64       0.68       0.64       0.7       ]","[0.33833333 0.39       0.4        0.44166667 0.46666667 0.54333333
 0.54166667 0.56333333 0.59833333 0.61833333 0.63333333 0.66333333]","          0
0  0.666667
1  0.333333
2  0.666667
3  0.666667","          0
0  0.000000
1  0.333333
2  1.000000
3  1.000000",0.5,4,0.5,0.25,0.6
219,"[0.35       0.37       0.42666667 0.47333333 0.53       0.53333333
 0.60333333 0.6        0.64       0.66666667 0.70666667 0.67666667]","[0.34333333 0.385      0.39166667 0.43166667 0.45666667 0.50833333
 0.575      0.58166667 0.6        0.63166667 0.65833333 0.65      ]","          0
0  0.666667
1  1.000000
2  1.000000
3  0.000000","          0
0  0.333333
1  1.000000
2  0.666667
3  1.000000",0.1,5,0.5,0.25,0.6
220,"[0.34       0.40333333 0.38       0.45333333 0.48333333 0.54666667
 0.60333333 0.58       0.61666667 0.56333333 0.64       0.68      ]","[0.30666667 0.37       0.43333333 0.42666667 0.51166667 0.48666667
 0.55666667 0.55       0.63333333 0.64166667 0.68333333 0.70333333]","          0
0  0.666667
1  0.666667
2  0.666667
3  0.666667","          0
0  0.666667
1  1.000000
2  0.666667
3  0.666667",0.2,5,0.5,0.25,0.6
221,"[0.32       0.4        0.42       0.45       0.49666667 0.58666667
 0.59333333 0.60666667 0.67333333 0.6        0.68333333 0.68666667]","[0.325      0.33166667 0.4        0.47166667 0.485      0.505
 0.545      0.54833333 0.59166667 0.62166667 0.635      0.68166667]","          0
0  0.333333
1  0.333333
2  0.000000
3  0.666667","          0
0  1.000000
1  1.000000
2  0.666667
3  1.000000",0.3,5,0.5,0.25,0.6
222,"[0.26666667 0.36666667 0.39333333 0.51666667 0.52       0.56
 0.57333333 0.58666667 0.55666667 0.65333333 0.7        0.66      ]","[0.35       0.35833333 0.4        0.425      0.49166667 0.52166667
 0.53833333 0.56333333 0.59166667 0.63666667 0.64166667 0.65333333]","          0
0  1.000000
1  0.666667
2  0.666667
3  1.000000","          0
0  0.000000
1  0.333333
2  1.000000
3  0.666667",0.4,5,0.5,0.25,0.6
223,"[0.37666667 0.38333333 0.40666667 0.45       0.46666667 0.55666667
 0.56333333 0.59666667 0.59333333 0.60333333 0.65666667 0.64666667]","[0.35666667 0.37166667 0.38666667 0.45833333 0.43       0.505
 0.53166667 0.56666667 0.61       0.62666667 0.63833333 0.67833333]","          0
0  1.000000
1  1.000000
2  0.333333
3  0.666667","          0
0  0.666667
1  0.666667
2  1.000000
3  0.333333",0.5,5,0.5,0.25,0.6
