"model","setSize","model.ID","estimate","estimate.type"
"bias","s6",12504,0.179333333353333,"y-int"
"bias","s6",12504,0.111142857137143,"slope"
"bias","s6",12505,0.309999999986667,"y-int"
"bias","s6",12505,0.0547619047657143,"slope"
"bias","s6",12506,0.258666666693333,"y-int"
"bias","s6",12506,0.0553809523685714,"slope"
"bias","s6",12507,0.371888888873333,"y-int"
"bias","s6",12507,0.03485714286,"slope"
"bias","s6",12508,0.219333333326667,"y-int"
"bias","s6",12508,0.103047619054286,"slope"
"bias","s6",12509,0.293444444426667,"y-int"
"bias","s6",12509,0.05623809524,"slope"
"bias","s6",12510,0.220777777786667,"y-int"
"bias","s6",12510,0.06247619048,"slope"
"bias","s6",12511,0.329777777746667,"y-int"
"bias","s6",12511,0.0470476190485714,"slope"
"bias","s6",12512,0.21566666666,"y-int"
"bias","s6",12512,0.100523809525714,"slope"
"bias","s6",12513,0.285,"y-int"
"bias","s6",12513,0.0578571428571429,"slope"
"bias","s6",12514,0.231444444473334,"y-int"
"bias","s6",12514,0.0649047619028571,"slope"
"bias","s6",12515,0.375333333393334,"y-int"
"bias","s6",12515,0.0310952380828571,"slope"
"bias","s6",12516,0.219555555533333,"y-int"
"bias","s6",12516,0.0962380952428571,"slope"
"bias","s6",12517,0.267555555586667,"y-int"
"bias","s6",12517,0.06728571428,"slope"
"bias","s6",12518,0.255222222206667,"y-int"
"bias","s6",12518,0.0562857142885714,"slope"
"bias","s6",12519,0.298111111146667,"y-int"
"bias","s6",12519,0.0518095238057143,"slope"
"bias","s6",12520,0.2458888889,"y-int"
"bias","s6",12520,0.0960952380857142,"slope"
"bias","s6",12521,0.302333333366667,"y-int"
"bias","s6",12521,0.0557619047571428,"slope"
"bias","s6",12522,0.244333333386667,"y-int"
"bias","s6",12522,0.0580476190371428,"slope"
"bias","s6",12523,0.3416666667,"y-int"
"bias","s6",12523,0.0388095238,"slope"
"bias","s6",12524,0.202555555573333,"y-int"
"bias","s6",12524,0.0770476190457143,"slope"
"bias","s6",12525,0.344333333306667,"y-int"
"bias","s6",12525,0.0185238095314285,"slope"
"bias","s6",12526,0.267333333306667,"y-int"
"bias","s6",12526,0.0352857142885714,"slope"
"bias","s6",12527,0.34199999996,"y-int"
"bias","s6",12527,0.0287142857257143,"slope"
"bias","s6",12528,0.243444444426667,"y-int"
"bias","s6",12528,0.0700476190542857,"slope"
"bias","s6",12529,0.344555555553333,"y-int"
"bias","s6",12529,0.0255238095228571,"slope"
"bias","s6",12530,0.2893333333,"y-int"
"bias","s6",12530,0.0349523809571428,"slope"
"bias","s6",12531,0.349555555606667,"y-int"
"bias","s6",12531,0.0281428571314285,"slope"
"bias","s6",12532,0.259888888906667,"y-int"
"bias","s6",12532,0.0609047619028571,"slope"
"bias","s6",12533,0.295888888893333,"y-int"
"bias","s6",12533,0.0356190476114286,"slope"
"bias","s6",12534,0.283444444446667,"y-int"
"bias","s6",12534,0.03361904762,"slope"
"bias","s6",12535,0.341333333306667,"y-int"
"bias","s6",12535,0.0324761904885714,"slope"
"bias","s6",12536,0.239222222253333,"y-int"
"bias","s6",12536,0.0694285714228571,"slope"
"bias","s6",12537,0.359111111133333,"y-int"
"bias","s6",12537,0.0189047619,"slope"
"bias","s6",12538,0.2733333333,"y-int"
"bias","s6",12538,0.0390476190571428,"slope"
"bias","s6",12539,0.298333333286667,"y-int"
"bias","s6",12539,0.03666666668,"slope"
"bias","s6",12540,0.284999999966667,"y-int"
"bias","s6",12540,0.0590476190571428,"slope"
"bias","s6",12541,0.311333333326667,"y-int"
"bias","s6",12541,0.0260476190542857,"slope"
"bias","s6",12542,0.24755555558,"y-int"
"bias","s6",12542,0.0439523809485714,"slope"
"bias","s6",12543,0.388777777773334,"y-int"
"bias","s6",12543,0.0166190476171428,"slope"
"bias","s6",12544,0.23477777778,"y-int"
"bias","s6",12544,0.0841904761914286,"slope"
"bias","s6",12545,0.30399999998,"y-int"
"bias","s6",12545,0.04671428572,"slope"
"bias","s6",12546,0.27400000004,"y-int"
"bias","s6",12546,0.04266666666,"slope"
"bias","s6",12547,0.332111111153334,"y-int"
"bias","s6",12547,0.0323333333228571,"slope"
"bias","s6",12548,0.237999999993334,"y-int"
"bias","s6",12548,0.0850952380971428,"slope"
"bias","s6",12549,0.316111111126667,"y-int"
"bias","s6",12549,0.0428571428542857,"slope"
"bias","s6",12550,0.259777777773334,"y-int"
"bias","s6",12550,0.0437142857171428,"slope"
"bias","s6",12551,0.338,"y-int"
"bias","s6",12551,0.0305714285714286,"slope"
"bias","s6",12552,0.203999999946667,"y-int"
"bias","s6",12552,0.08980952382,"slope"
"bias","s6",12553,0.335666666673333,"y-int"
"bias","s6",12553,0.0364761904742857,"slope"
"bias","s6",12554,0.231222222173333,"y-int"
"bias","s6",12554,0.05004761906,"slope"
"bias","s6",12555,0.345555555586667,"y-int"
"bias","s6",12555,0.0249999999942857,"slope"
"bias","s6",12556,0.231333333306667,"y-int"
"bias","s6",12556,0.0865238095314286,"slope"
"bias","s6",12557,0.263111111093333,"y-int"
"bias","s6",12557,0.0489523809542857,"slope"
"bias","s6",12558,0.23377777776,"y-int"
"bias","s6",12558,0.0468571428542857,"slope"
"bias","s6",12559,0.36633333334,"y-int"
"bias","s6",12559,0.0281904761885714,"slope"
"bias","s6",12560,0.20022222222,"y-int"
"bias","s6",12560,0.0884285714228571,"slope"
"bias","s6",12561,0.309111111126667,"y-int"
"bias","s6",12561,0.0331904761828571,"slope"
"bias","s6",12562,0.251333333306667,"y-int"
"bias","s6",12562,0.0450952381028571,"slope"
"bias","s6",12563,0.36833333334,"y-int"
"bias","s6",12563,0.01976190476,"slope"
"bias","s6",12564,0.24288888892,"y-int"
"bias","s6",12564,0.0938571428514286,"slope"
"bias","s6",12565,0.28855555558,"y-int"
"bias","s6",12565,0.0558095238057143,"slope"
"bias","s6",12566,0.225666666673334,"y-int"
"bias","s6",12566,0.0536190476171428,"slope"
"bias","s6",12567,0.36955555556,"y-int"
"bias","s6",12567,0.0219523809542857,"slope"
"bias","s6",12568,0.242555555526667,"y-int"
"bias","s6",12568,0.0953809523828571,"slope"
"bias","s6",12569,0.321444444433333,"y-int"
"bias","s6",12569,0.0465714285714286,"slope"
"bias","s6",12570,0.243555555533333,"y-int"
"bias","s6",12570,0.0536666666714286,"slope"
"bias","s6",12571,0.370666666666667,"y-int"
"bias","s6",12571,0.0231428571428571,"slope"
"bias","s6",12572,0.236333333293334,"y-int"
"bias","s6",12572,0.0962857142971428,"slope"
"bias","s6",12573,0.27500000002,"y-int"
"bias","s6",12573,0.0571428571371428,"slope"
"bias","s6",12574,0.243999999966667,"y-int"
"bias","s6",12574,0.0471904762,"slope"
"bias","s6",12575,0.365000000006667,"y-int"
"bias","s6",12575,0.0261904761885714,"slope"
"bias","s6",12576,0.23555555556,"y-int"
"bias","s6",12576,0.0954761904685714,"slope"
"bias","s6",12577,0.294888888853334,"y-int"
"bias","s6",12577,0.0480476190514285,"slope"
"bias","s6",12578,0.22011111108,"y-int"
"bias","s6",12578,0.05671428572,"slope"
"bias","s6",12579,0.37155555554,"y-int"
"bias","s6",12579,0.02376190476,"slope"
"bias","s6",12580,0.18877777776,"y-int"
"bias","s6",12580,0.10233333334,"slope"
"bias","s6",12581,0.295222222233334,"y-int"
"bias","s6",12581,0.0453333333285714,"slope"
"bias","s6",12582,0.256333333306667,"y-int"
"bias","s6",12582,0.0491428571457143,"slope"
"bias","s6",12583,0.31633333336,"y-int"
"bias","s6",12583,0.03604761904,"slope"
"bias","s6",12584,0.237222222226667,"y-int"
"bias","s6",12584,0.0973809523828571,"slope"
"bias","s6",12585,0.30433333336,"y-int"
"bias","s6",12585,0.0532857142828571,"slope"
"bias","s6",12586,0.25644444446,"y-int"
"bias","s6",12586,0.0572857142828571,"slope"
"bias","s6",12587,0.349888888913334,"y-int"
"bias","s6",12587,0.0342380952342857,"slope"
"bias","s6",12588,0.259,"y-int"
"bias","s6",12588,0.0967142857142857,"slope"
"bias","s6",12589,0.29022222218,"y-int"
"bias","s6",12589,0.0612857142914285,"slope"
"bias","s6",12590,0.240888888893334,"y-int"
"bias","s6",12590,0.0594285714257143,"slope"
"bias","s6",12591,0.35166666668,"y-int"
"bias","s6",12591,0.0299999999914285,"slope"
"bias","s6",12592,0.252333333326667,"y-int"
"bias","s6",12592,0.0976666666685714,"slope"
"bias","s6",12593,0.27922222224,"y-int"
"bias","s6",12593,0.0613333333314286,"slope"
"bias","s6",12594,0.22777777782,"y-int"
"bias","s6",12594,0.0583333333228572,"slope"
"bias","s6",12595,0.318222222206667,"y-int"
"bias","s6",12595,0.0397142857171429,"slope"
"bias","s6",12596,0.2357777778,"y-int"
"bias","s6",12596,0.100095238085714,"slope"
"bias","s6",12597,0.29877777778,"y-int"
"bias","s6",12597,0.0490000000057143,"slope"
"bias","s6",12598,0.310000000006667,"y-int"
"bias","s6",12598,0.0380952380885714,"slope"
"bias","s6",12599,0.247000000013333,"y-int"
"bias","s6",12599,0.0708571428485714,"slope"
"bias","s6",12600,0.314666666633333,"y-int"
"bias","s6",12600,0.0405714285714285,"slope"
"bias","s6",12601,0.28155555552,"y-int"
"bias","s6",12601,0.0447142857228572,"slope"
"bias","s6",12602,0.34855555554,"y-int"
"bias","s6",12602,0.0277142857171428,"slope"
"bias","s6",12603,0.236222222206667,"y-int"
"bias","s6",12603,0.0771904761885714,"slope"
"bias","s6",12604,0.278666666673333,"y-int"
"bias","s6",12604,0.0525238095171428,"slope"
"bias","s6",12605,0.28566666666,"y-int"
"bias","s6",12605,0.0505238095257143,"slope"
"bias","s6",12606,0.29166666666,"y-int"
"bias","s6",12606,0.0411904761971429,"slope"
"bias","s6",12607,0.23877777772,"y-int"
"bias","s6",12607,0.0770952381085714,"slope"
"bias","s6",12608,0.297333333346667,"y-int"
"bias","s6",12608,0.0507619047628571,"slope"
"bias","s6",12609,0.296666666666667,"y-int"
"bias","s6",12609,0.0478571428571428,"slope"
"bias","s6",12610,0.31600000002,"y-int"
"bias","s6",12610,0.0378095238085714,"slope"
"bias","s6",12611,0.233444444446667,"y-int"
"bias","s6",12611,0.0779047619057143,"slope"
"bias","s6",12612,0.283666666666667,"y-int"
"bias","s6",12612,0.0551428571428571,"slope"
"bias","s6",12613,0.297000000013333,"y-int"
"bias","s6",12613,0.0396666666628571,"slope"
"bias","s6",12614,0.31366666664,"y-int"
"bias","s6",12614,0.0360952381028571,"slope"
"bias","s6",12615,0.271333333353333,"y-int"
"bias","s6",12615,0.0677142857085714,"slope"
"bias","s6",12616,0.26611111108,"y-int"
"bias","s6",12616,0.0614285714342857,"slope"
"bias","s6",12617,0.327888888873334,"y-int"
"bias","s6",12617,0.0345714285742857,"slope"
"bias","s6",12618,0.322555555553333,"y-int"
"bias","s6",12618,0.03538095238,"slope"
"bias","s6",12619,0.247888888913333,"y-int"
"bias","s6",12619,0.0748095238057143,"slope"
"bias","s6",12620,0.299777777733334,"y-int"
"bias","s6",12620,0.0413333333428571,"slope"
"bias","s6",12621,0.27200000002,"y-int"
"bias","s6",12621,0.0487142857085714,"slope"
"bias","s6",12622,0.345666666686667,"y-int"
"bias","s6",12622,0.0288571428514286,"slope"
"bias","s6",12623,0.3006666667,"y-int"
"bias","s6",12623,0.0329047619,"slope"
"bias","s6",12624,0.31355555556,"y-int"
"bias","s6",12624,0.0265238095257143,"slope"
"bias","s6",12625,0.28733333338,"y-int"
"bias","s6",12625,0.0331428571342857,"slope"
"bias","s6",12626,0.340555555533334,"y-int"
"bias","s6",12626,0.0254761904857142,"slope"
"bias","s6",12627,0.24433333336,"y-int"
"bias","s6",12627,0.0451904761828571,"slope"
"bias","s6",12628,0.325222222173333,"y-int"
"bias","s6",12628,0.0250952381028571,"slope"
"bias","s6",12629,0.305666666653333,"y-int"
"bias","s6",12629,0.0260000000085714,"slope"
"bias","s6",12630,0.32822222222,"y-int"
"bias","s6",12630,0.0285238095228571,"slope"
"bias","s6",12631,0.2834444445,"y-int"
"bias","s6",12631,0.0390952380857143,"slope"
"bias","s6",12632,0.321111111093333,"y-int"
"bias","s6",12632,0.0330952380971429,"slope"
"bias","s6",12633,0.28422222224,"y-int"
"bias","s6",12633,0.0332380952314286,"slope"
"bias","s6",12634,0.32833333332,"y-int"
"bias","s6",12634,0.02738095238,"slope"
"bias","s6",12635,0.301333333346667,"y-int"
"bias","s6",12635,0.0329523809485714,"slope"
"bias","s6",12636,0.291222222226667,"y-int"
"bias","s6",12636,0.0298095238114286,"slope"
"bias","s6",12637,0.298888888926667,"y-int"
"bias","s6",12637,0.0273809523685714,"slope"
"bias","s6",12638,0.323555555513333,"y-int"
"bias","s6",12638,0.0279523809628571,"slope"
"bias","s6",12639,0.29833333332,"y-int"
"bias","s6",12639,0.03547619048,"slope"
"bias","s6",12640,0.288000000026667,"y-int"
"bias","s6",12640,0.0324761904685714,"slope"
"bias","s6",12641,0.278444444426667,"y-int"
"bias","s6",12641,0.03433333334,"slope"
"bias","s6",12642,0.33866666666,"y-int"
"bias","s6",12642,0.0234761904828571,"slope"
"bias","s6",12643,0.26433333334,"y-int"
"bias","s6",12643,0.0594761904742857,"slope"
"bias","s6",12644,0.25544444446,"y-int"
"bias","s6",12644,0.04614285714,"slope"
"bias","s6",12645,0.274999999993333,"y-int"
"bias","s6",12645,0.0388095238114286,"slope"
"bias","s6",12646,0.3254444445,"y-int"
"bias","s6",12646,0.0278095238,"slope"
"bias","s6",12647,0.291444444446667,"y-int"
"bias","s6",12647,0.0499047619057143,"slope"
"bias","s6",12648,0.302888888826667,"y-int"
"bias","s6",12648,0.0398095238257143,"slope"
"bias","s6",12649,0.324333333373333,"y-int"
"bias","s6",12649,0.0289999999885714,"slope"
"bias","s6",12650,0.327888888886667,"y-int"
"bias","s6",12650,0.0269523809514286,"slope"
"bias","s6",12651,0.26844444448,"y-int"
"bias","s6",12651,0.0581428571342857,"slope"
"bias","s6",12652,0.275999999953334,"y-int"
"bias","s6",12652,0.0435238095371428,"slope"
"bias","s6",12653,0.293777777813334,"y-int"
"bias","s6",12653,0.03042857142,"slope"
"bias","s6",12654,0.343222222246667,"y-int"
"bias","s6",12654,0.02352380952,"slope"
"bias","s6",12655,0.238777777786667,"y-int"
"bias","s6",12655,0.0580476190514285,"slope"
"bias","s6",12656,0.280888888913333,"y-int"
"bias","s6",12656,0.0418095238057143,"slope"
"bias","s6",12657,0.29433333332,"y-int"
"bias","s6",12657,0.0309047619085714,"slope"
"bias","s6",12658,0.30177777778,"y-int"
"bias","s6",12658,0.0376666666628571,"slope"
"bias","s6",12659,0.2717777778,"y-int"
"bias","s6",12659,0.0519523809428571,"slope"
"bias","s6",12660,0.309444444466667,"y-int"
"bias","s6",12660,0.0361904761857143,"slope"
"bias","s6",12661,0.308666666666667,"y-int"
"bias","s6",12661,0.0318095238142857,"slope"
"bias","s6",12662,0.34288888892,"y-int"
"bias","s6",12662,0.0236190476085714,"slope"
"bias","s6",12663,0.25700000004,"y-int"
"bias","s6",12663,0.0679999999885715,"slope"
"bias","s6",12664,0.31288888888,"y-int"
"bias","s6",12664,0.0457619047628571,"slope"
"bias","s6",12665,0.294333333333333,"y-int"
"bias","s6",12665,0.0399523809571429,"slope"
"bias","s6",12666,0.332333333286667,"y-int"
"bias","s6",12666,0.02766666668,"slope"
"bias","s6",12667,0.2711111111,"y-int"
"bias","s6",12667,0.0678571428571428,"slope"
"bias","s6",12668,0.30766666666,"y-int"
"bias","s6",12668,0.0463809523828571,"slope"
"bias","s6",12669,0.293333333313334,"y-int"
"bias","s6",12669,0.0364285714342857,"slope"
"bias","s6",12670,0.32866666666,"y-int"
"bias","s6",12670,0.03014285714,"slope"
"bias","s6",12671,0.237111111086667,"y-int"
"bias","s6",12671,0.0701904761942857,"slope"
"bias","s6",12672,0.317,"y-int"
"bias","s6",12672,0.0396666666714285,"slope"
"bias","s6",12673,0.309333333366667,"y-int"
"bias","s6",12673,0.0406666666571428,"slope"
"bias","s6",12674,0.316111111166667,"y-int"
"bias","s6",12674,0.0295238095142857,"slope"
"bias","s6",12675,0.253444444446667,"y-int"
"bias","s6",12675,0.07052380952,"slope"
"bias","s6",12676,0.29733333334,"y-int"
"bias","s6",12676,0.04076190476,"slope"
"bias","s6",12677,0.301222222186667,"y-int"
"bias","s6",12677,0.0360000000085714,"slope"
"bias","s6",12678,0.31655555552,"y-int"
"bias","s6",12678,0.0311428571514285,"slope"
"bias","s6",12679,0.279888888866667,"y-int"
"bias","s6",12679,0.0578095238142857,"slope"
"bias","s6",12680,0.28411111112,"y-int"
"bias","s6",12680,0.0441428571371429,"slope"
"bias","s6",12681,0.30555555554,"y-int"
"bias","s6",12681,0.0373809523885714,"slope"
"bias","s6",12682,0.317111111113333,"y-int"
"bias","s6",12682,0.0306666666628571,"slope"
"bias","s6",12683,0.250666666626667,"y-int"
"bias","s6",12683,0.07433333334,"slope"
"bias","s6",12684,0.274666666646667,"y-int"
"bias","s6",12684,0.0567619047628571,"slope"
"bias","s6",12685,0.29533333334,"y-int"
"bias","s6",12685,0.0451428571457142,"slope"
"bias","s6",12686,0.321666666666667,"y-int"
"bias","s6",12686,0.03,"slope"
"bias","s6",12687,0.27199999998,"y-int"
"bias","s6",12687,0.0701428571485714,"slope"
"bias","s6",12688,0.28766666668,"y-int"
"bias","s6",12688,0.0501904761914285,"slope"
"bias","s6",12689,0.320999999966667,"y-int"
"bias","s6",12689,0.0373333333428571,"slope"
"bias","s6",12690,0.333444444413333,"y-int"
"bias","s6",12690,0.0295714285771428,"slope"
"bias","s6",12691,0.245111111133334,"y-int"
"bias","s6",12691,0.0767142857142857,"slope"
"bias","s6",12692,0.300555555573334,"y-int"
"bias","s6",12692,0.0473809523742857,"slope"
"bias","s6",12693,0.309999999993334,"y-int"
"bias","s6",12693,0.0459523809542857,"slope"
"bias","s6",12694,0.337111111106667,"y-int"
"bias","s6",12694,0.0244761904742857,"slope"
"bias","s6",12695,0.276666666646667,"y-int"
"bias","s6",12695,0.0650000000057143,"slope"
"bias","s6",12696,0.299777777746667,"y-int"
"bias","s6",12696,0.0494285714342857,"slope"
"bias","s6",12697,0.321333333293333,"y-int"
"bias","s6",12697,0.03533333334,"slope"
"bias","s6",12698,0.311111111106667,"y-int"
"bias","s6",12698,0.0307142857171428,"slope"
"bias","s6",12699,0.223222222186666,"y-int"
"bias","s6",12699,0.07257142858,"slope"
"bias","s6",12700,0.272666666646667,"y-int"
"bias","s6",12700,0.0456666666771428,"slope"
"bias","s6",12701,0.2567777778,"y-int"
"bias","s6",12701,0.0493333333285714,"slope"
"bias","s6",12702,0.31566666668,"y-int"
"bias","s6",12702,0.0312380952342857,"slope"
"bias","s6",12703,0.21677777778,"y-int"
"bias","s6",12703,0.07861904762,"slope"
"bias","s6",12704,0.303666666713333,"y-int"
"bias","s6",12704,0.0491904761771428,"slope"
"bias","s6",12705,0.296444444446667,"y-int"
"bias","s6",12705,0.04561904762,"slope"
"bias","s6",12706,0.35033333334,"y-int"
"bias","s6",12706,0.02276190476,"slope"
"bias","s6",12707,0.276444444426667,"y-int"
"bias","s6",12707,0.0660952380971428,"slope"
"bias","s6",12708,0.275777777766667,"y-int"
"bias","s6",12708,0.0536666666714285,"slope"
"bias","s6",12709,0.292999999946667,"y-int"
"bias","s6",12709,0.04080952382,"slope"
"bias","s6",12710,0.36944444446,"y-int"
"bias","s6",12710,0.0197619047542857,"slope"
"bias","s6",12711,0.240666666666667,"y-int"
"bias","s6",12711,0.0745714285714286,"slope"
"bias","s6",12712,0.273555555513333,"y-int"
"bias","s6",12712,0.0548571428628571,"slope"
"bias","s6",12713,0.286888888906667,"y-int"
"bias","s6",12713,0.0481904761885714,"slope"
"bias","s6",12714,0.31644444444,"y-int"
"bias","s6",12714,0.0313333333314286,"slope"
"bias","s6",12715,0.24577777778,"y-int"
"bias","s6",12715,0.0750952380914285,"slope"
"bias","s6",12716,0.259000000006667,"y-int"
"bias","s6",12716,0.0564761904742857,"slope"
"bias","s6",12717,0.314000000006667,"y-int"
"bias","s6",12717,0.0440952380885714,"slope"
"bias","s6",12718,0.31766666664,"y-int"
"bias","s6",12718,0.0342380952457142,"slope"
"bias","s6",12719,0.246888888853333,"y-int"
"bias","s6",12719,0.0784285714371428,"slope"
"bias","s6",12720,0.265222222226667,"y-int"
"bias","s6",12720,0.05414285714,"slope"
"bias","s6",12721,0.317666666646667,"y-int"
"bias","s6",12721,0.0368571428628571,"slope"
"bias","s6",12722,0.3208888889,"y-int"
"bias","s6",12722,0.0444285714285714,"slope"
"bias","s6",12723,0.325666666686667,"y-int"
"bias","s6",12723,0.0309999999942857,"slope"
"bias","s6",12724,0.283888888886667,"y-int"
"bias","s6",12724,0.0716666666657143,"slope"
"bias","s6",12725,0.15611111108,"y-int"
"bias","s6",12725,0.14261904762,"slope"
"bias","s6",12726,0.315555555520001,"y-int"
"bias","s6",12726,0.0421428571514285,"slope"
"bias","s6",12727,0.314222222253334,"y-int"
"bias","s6",12727,0.0365714285657143,"slope"
"bias","s6",12728,0.251888888886667,"y-int"
"bias","s6",12728,0.0829523809514285,"slope"
"bias","s6",12729,0.18766666666,"y-int"
"bias","s6",12729,0.137095238097143,"slope"
"bias","s6",12730,0.32444444444,"y-int"
"bias","s6",12730,0.0357142857171428,"slope"
"bias","s6",12731,0.321666666686667,"y-int"
"bias","s6",12731,0.0345238095228571,"slope"
"bias","s6",12732,0.245444444466667,"y-int"
"bias","s6",12732,0.0780476190428571,"slope"
"bias","s6",12733,0.13455555554,"y-int"
"bias","s6",12733,0.146714285717143,"slope"
"bias","s6",12734,0.34588888886,"y-int"
"bias","s6",12734,0.0341904761971428,"slope"
"bias","s6",12735,0.34144444442,"y-int"
"bias","s6",12735,0.0287142857228571,"slope"
"bias","s6",12736,0.277777777733333,"y-int"
"bias","s6",12736,0.0761904762,"slope"
"bias","s6",12737,0.166555555546667,"y-int"
"bias","s6",12737,0.138761904762857,"slope"
"bias","s6",12738,0.322444444473333,"y-int"
"bias","s6",12738,0.0379523809457143,"slope"
"bias","s6",12739,0.318666666646667,"y-int"
"bias","s6",12739,0.0358571428628571,"slope"
"bias","s6",12740,0.27877777774,"y-int"
"bias","s6",12740,0.0728095238171428,"slope"
"bias","s6",12741,0.165222222266667,"y-int"
"bias","s6",12741,0.144380952371429,"slope"
"bias","s6",12742,0.290444444446667,"y-int"
"bias","s6",12742,0.0642380952342857,"slope"
"bias","s6",12743,0.288888888873334,"y-int"
"bias","s6",12743,0.0476190476171428,"slope"
"bias","s6",12744,0.273333333313334,"y-int"
"bias","s6",12744,0.0795238095342857,"slope"
"bias","s6",12745,0.18222222222,"y-int"
"bias","s6",12745,0.138095238094286,"slope"
"bias","s6",12746,0.304111111126667,"y-int"
"bias","s6",12746,0.0569999999971428,"slope"
"bias","s6",12747,0.297444444426667,"y-int"
"bias","s6",12747,0.0458095238114286,"slope"
"bias","s6",12748,0.26777777778,"y-int"
"bias","s6",12748,0.0797619047628571,"slope"
"bias","s6",12749,0.16755555552,"y-int"
"bias","s6",12749,0.140857142865714,"slope"
"bias","s6",12750,0.299111111093333,"y-int"
"bias","s6",12750,0.0565238095257143,"slope"
"bias","s6",12751,0.30577777778,"y-int"
"bias","s6",12751,0.0424761904771428,"slope"
"bias","s6",12752,0.2723333333,"y-int"
"bias","s6",12752,0.0790952381,"slope"
"bias","s6",12753,0.19200000002,"y-int"
"bias","s6",12753,0.136809523808571,"slope"
"bias","s6",12754,0.30133333336,"y-int"
"bias","s6",12754,0.05795238094,"slope"
"bias","s6",12755,0.31355555554,"y-int"
"bias","s6",12755,0.0441428571457143,"slope"
"bias","s6",12756,0.229999999986667,"y-int"
"bias","s6",12756,0.0866666666657143,"slope"
"bias","s6",12757,0.185222222206667,"y-int"
"bias","s6",12757,0.138904761902857,"slope"
"bias","s6",12758,0.32444444446,"y-int"
"bias","s6",12758,0.0497619047542857,"slope"
"bias","s6",12759,0.27533333332,"y-int"
"bias","s6",12759,0.04538095238,"slope"
"bias","s6",12760,0.281333333373334,"y-int"
"bias","s6",12760,0.0758095238028571,"slope"
"bias","s6",12761,0.171111111106667,"y-int"
"bias","s6",12761,0.140000000002857,"slope"
"bias","s6",12762,0.293000000026667,"y-int"
"bias","s6",12762,0.0667619047542857,"slope"
"bias","s6",12763,0.252777777793333,"y-int"
"bias","s6",12763,0.0530952380971429,"slope"
"bias","s6",12764,0.276222222233333,"y-int"
"bias","s6",12764,0.081,"slope"
"bias","s6",12765,0.197222222206667,"y-int"
"bias","s6",12765,0.13595238096,"slope"
"bias","s6",12766,0.306888888893333,"y-int"
"bias","s6",12766,0.0612857142828571,"slope"
"bias","s6",12767,0.289666666653333,"y-int"
"bias","s6",12767,0.0517619047657143,"slope"
"bias","s6",12768,0.25133333332,"y-int"
"bias","s6",12768,0.0853333333371428,"slope"
"bias","s6",12769,0.180555555533333,"y-int"
"bias","s6",12769,0.139285714285714,"slope"
"bias","s6",12770,0.31488888884,"y-int"
"bias","s6",12770,0.0601904762028571,"slope"
"bias","s6",12771,0.26055555558,"y-int"
"bias","s6",12771,0.0564285714199999,"slope"
"bias","s6",12772,0.264777777753333,"y-int"
"bias","s6",12772,0.0801428571514286,"slope"
"bias","s6",12773,0.19255555558,"y-int"
"bias","s6",12773,0.13752380952,"slope"
"bias","s6",12774,0.313444444466667,"y-int"
"bias","s6",12774,0.0629047618999999,"slope"
"bias","s6",12775,0.317333333306667,"y-int"
"bias","s6",12775,0.0445714285742857,"slope"
"bias","s6",12776,0.284222222233333,"y-int"
"bias","s6",12776,0.0818095238,"slope"
"bias","s6",12777,0.154777777773333,"y-int"
"bias","s6",12777,0.144190476188571,"slope"
"bias","s6",12778,0.284333333353333,"y-int"
"bias","s6",12778,0.0616190476085714,"slope"
"bias","s6",12779,0.268333333346667,"y-int"
"bias","s6",12779,0.05452380952,"slope"
"bias","s6",12780,0.251555555553333,"y-int"
"bias","s6",12780,0.0823333333371428,"slope"
"bias","s6",12781,0.174111111073333,"y-int"
"bias","s6",12781,0.139380952388571,"slope"
"bias","s6",12782,0.291888888893334,"y-int"
"bias","s6",12782,0.0715238095257143,"slope"
"bias","s6",12783,0.254333333293333,"y-int"
"bias","s6",12783,0.06542857144,"slope"
"bias","s6",12784,0.26044444444,"y-int"
"bias","s6",12784,0.0859047619028572,"slope"
"bias","s6",12785,0.18700000002,"y-int"
"bias","s6",12785,0.137523809522857,"slope"
"bias","s6",12786,0.32144444444,"y-int"
"bias","s6",12786,0.0641904761885714,"slope"
"bias","s6",12787,0.28855555556,"y-int"
"bias","s6",12787,0.05914285714,"slope"
"bias","s6",12788,0.249111111133333,"y-int"
"bias","s6",12788,0.0879523809428571,"slope"
"bias","s6",12789,0.2101111111,"y-int"
"bias","s6",12789,0.135523809528571,"slope"
"bias","s6",12790,0.301777777793334,"y-int"
"bias","s6",12790,0.0674285714257142,"slope"
"bias","s6",12791,0.28711111112,"y-int"
"bias","s6",12791,0.0578095238085714,"slope"
"bias","s6",12792,0.234999999993334,"y-int"
"bias","s6",12792,0.0880952380971428,"slope"
"bias","s6",12793,0.17044444446,"y-int"
"bias","s6",12793,0.139476190468571,"slope"
"bias","s6",12794,0.301333333386667,"y-int"
"bias","s6",12794,0.0660476190371428,"slope"
"bias","s6",12795,0.2648888889,"y-int"
"bias","s6",12795,0.0575714285714286,"slope"
"bias","s6",12796,0.267222222226667,"y-int"
"bias","s6",12796,0.0849999999971428,"slope"
"bias","s6",12797,0.19766666668,"y-int"
"bias","s6",12797,0.137333333334286,"slope"
"bias","s6",12798,0.297888888866667,"y-int"
"bias","s6",12798,0.0643333333428572,"slope"
"bias","s6",12799,0.27899999998,"y-int"
"bias","s6",12799,0.0564761904771429,"slope"
"bias","s6",12800,0.231555555553334,"y-int"
